employee_id,stock_option_level,trainings_last_year,age,commute_distance,education_level,education_field,gender,marital_status,department,job_involvement,job_level,job_title,overtime,business_travel_frequency,monthly_income,percent_salary_hike,performance_rating,prior_company_count,active_status
2045,0,2,48,4,3,Life Sciences,Male,Single,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,7898,11,3,1,Yes
2046,1,4,27,11,3,Medical,Female,Married,Sales,4,1,Sales Representative,No,Travel_Rarely,2534,14,3,8,Yes
2047,0,1,51,11,2,Technical Degree,Female,Single,Research & Development,2,4,Manufacturing Director,No,Travel_Rarely,13142,16,3,3,Yes
2048,0,5,18,1,3,Life Sciences,Female,Single,Research & Development,3,1,Laboratory Technician,No,Non-Travel,1611,15,3,1,Yes
2049,1,0,35,1,3,Medical,Female,Married,Research & Development,2,2,Laboratory Technician,No,Travel_Rarely,5363,12,3,0,Yes
2050,0,3,27,2,1,Life Sciences,Male,Single,Sales,1,2,Sales Executive,No,Travel_Frequently,5071,20,4,3,Yes
2051,1,0,56,23,3,Life Sciences,Male,Married,Research & Development,3,4,Manufacturing Director,Yes,Travel_Rarely,13402,12,3,4,Yes
2052,3,2,34,26,1,Technical Degree,Female,Divorced,Research & Development,2,1,Research Scientist,No,Non-Travel,2029,20,4,1,Yes
2053,3,0,40,2,1,Medical,Female,Divorced,Research & Development,4,2,Healthcare Representative,No,Travel_Rarely,6377,20,4,5,Yes
2054,2,1,34,29,3,Medical,Male,Married,Research & Development,3,2,Laboratory Technician,No,Travel_Rarely,5429,13,3,4,Yes
2055,3,2,38,7,3,Life Sciences,Male,Divorced,Research & Development,4,1,Research Scientist,No,Travel_Frequently,2610,11,3,1,Yes
2056,0,2,34,2,4,Technical Degree,Female,Single,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,6687,11,3,1,Yes
2057,1,0,28,26,3,Life Sciences,Male,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,4724,11,3,1,Yes
2058,2,2,39,21,4,Life Sciences,Male,Married,Sales,2,2,Sales Executive,Yes,Travel_Rarely,6120,12,3,3,Yes
2059,0,5,51,2,3,Marketing,Male,Married,Sales,3,3,Sales Executive,No,Travel_Frequently,10596,11,3,2,Yes
2060,2,4,41,22,3,Life Sciences,Female,Divorced,Research & Development,3,2,Research Scientist,Yes,Travel_Frequently,5467,14,3,3,Yes
2061,0,2,37,4,1,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,2996,15,3,7,Yes
2062,0,2,33,5,1,Life Sciences,Male,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,9998,13,3,6,Yes
2063,3,3,32,2,1,Marketing,Male,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,4078,13,3,0,Yes
2064,1,2,39,25,2,Life Sciences,Male,Married,Research & Development,3,3,Healthcare Representative,No,Non-Travel,10920,21,4,3,Yes
2065,0,3,25,18,1,Life Sciences,Male,Married,Sales,4,2,Sales Executive,No,Travel_Rarely,6232,11,3,2,Yes
2066,1,3,52,28,2,Medical,Female,Married,Research & Development,4,4,Manufacturing Director,Yes,Travel_Frequently,13247,11,3,2,Yes
2067,0,3,43,6,3,Medical,Female,Single,Research & Development,2,2,Research Scientist,Yes,Travel_Rarely,4081,14,3,1,Yes
2068,0,3,27,10,3,Marketing,Female,Married,Sales,2,2,Sales Executive,Yes,Travel_Rarely,5769,11,3,1,Yes
2069,0,2,26,2,1,Medical,Male,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,3904,12,3,0,Yes
2070,1,5,42,10,3,Human Resources,Female,Married,Human Resources,3,4,Manager,No,Travel_Rarely,16799,14,3,0,Yes
2071,0,2,52,8,4,Other,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2950,13,3,9,Yes
2072,0,6,37,11,3,Medical,Female,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3629,18,3,4,Yes
2073,0,2,35,18,2,Life Sciences,Male,Single,Research & Development,3,3,Manufacturing Director,No,Travel_Frequently,9362,11,3,2,Yes
2074,1,2,25,1,3,Technical Degree,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3229,11,3,4,Yes
2075,0,2,26,7,3,Other,Male,Single,Research & Development,4,1,Laboratory Technician,No,Travel_Rarely,3578,12,3,0,Yes
2076,0,3,29,17,3,Other,Male,Single,Human Resources,2,3,Human Resources,No,Travel_Rarely,7988,13,3,1,Yes
2077,0,3,54,1,3,Medical,Female,Single,Research & Development,3,4,Research Director,No,Travel_Rarely,17328,19,3,6,Yes
2078,1,3,58,1,3,Medical,Female,Married,Research & Development,3,5,Research Director,Yes,Travel_Rarely,19701,21,4,3,Yes
2079,2,4,55,1,4,Medical,Male,Divorced,Research & Development,4,4,Research Director,No,Travel_Rarely,14732,13,3,2,Yes
2080,0,3,36,3,4,Marketing,Female,Single,Sales,3,2,Sales Executive,Yes,Travel_Rarely,9278,16,3,3,Yes
2081,2,3,30,7,4,Marketing,Female,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,4779,14,3,7,Yes
2082,0,3,31,8,5,Life Sciences,Female,Single,Research & Development,3,4,Research Director,No,Travel_Rarely,16422,11,3,3,Yes
2083,2,2,34,1,4,Other,Male,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Frequently,2996,14,3,5,Yes
2084,0,3,27,11,1,Life Sciences,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2099,14,3,0,Yes
2085,0,2,36,4,4,Life Sciences,Male,Single,Research & Development,2,2,Laboratory Technician,No,Travel_Rarely,5810,16,3,1,Yes
2086,2,3,36,16,4,Marketing,Female,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,5647,13,3,4,Yes
2087,1,2,47,1,3,Technical Degree,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,3420,12,3,7,Yes
2088,0,2,37,5,2,Technical Degree,Male,Single,Research & Development,4,1,Laboratory Technician,No,Non-Travel,3500,14,3,0,Yes
2089,1,3,56,1,2,Life Sciences,Female,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2066,22,4,2,Yes
2090,2,2,47,2,4,Medical,Female,Married,Research & Development,3,4,Research Director,No,Travel_Rarely,17169,19,3,3,Yes
2091,2,3,24,4,1,Medical,Female,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,4162,12,3,1,Yes
2092,1,3,32,7,5,Marketing,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,9204,12,3,4,Yes
2093,1,2,34,1,3,Life Sciences,Female,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,3294,17,3,5,Yes
2094,0,5,41,5,5,Medical,Male,Married,Research & Development,4,1,Research Scientist,Yes,Travel_Rarely,2127,12,3,2,Yes
2095,2,2,40,9,4,Other,Male,Divorced,Research & Development,3,2,Laboratory Technician,No,Non-Travel,3975,11,3,3,Yes
2096,1,5,31,8,2,Life Sciences,Male,Divorced,Sales,3,3,Sales Executive,No,Travel_Rarely,10793,18,3,1,Yes
2097,1,2,45,20,3,Medical,Male,Divorced,Research & Development,1,3,Healthcare Representative,Yes,Travel_Rarely,10851,18,3,2,Yes
2098,0,3,31,8,2,Medical,Female,Single,Human Resources,4,1,Human Resources,No,Travel_Rarely,2109,18,3,9,Yes
2099,2,4,45,29,3,Technical Degree,Male,Married,Research & Development,3,3,Manufacturing Director,Yes,Travel_Rarely,9380,18,3,4,Yes
2100,3,3,48,7,3,Marketing,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,5486,11,3,4,Yes
2101,1,5,40,8,1,Medical,Male,Divorced,Research & Development,2,3,Research Director,No,Non-Travel,13757,11,3,2,Yes
2102,0,4,28,5,3,Medical,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,8463,18,3,0,Yes
2103,0,5,44,5,3,Life Sciences,Male,Single,Research & Development,2,1,Laboratory Technician,No,Non-Travel,3162,14,3,3,Yes
2104,0,2,53,2,3,Medical,Male,Single,Research & Development,4,4,Research Director,No,Travel_Rarely,16598,12,3,4,Yes
2105,1,0,49,5,4,Technical Degree,Male,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,6651,14,3,2,Yes
2106,1,3,40,2,3,Medical,Male,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2345,14,3,2,Yes
2107,0,3,44,20,3,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,3420,13,3,1,Yes
2108,2,2,33,7,3,Medical,Male,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,4373,14,3,0,Yes
2109,0,2,34,3,3,Other,Male,Single,Sales,1,2,Sales Executive,No,Travel_Rarely,4759,18,3,3,Yes
2110,2,2,30,16,1,Life Sciences,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,5301,15,3,8,Yes
2111,0,3,42,9,2,Medical,Female,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Frequently,3673,13,3,1,Yes
2112,1,4,44,1,5,Marketing,Female,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,4768,12,3,7,Yes
2113,2,2,30,7,3,Technical Degree,Male,Divorced,Research & Development,3,1,Research Scientist,No,Non-Travel,1274,13,3,1,Yes
2114,1,2,57,1,2,Life Sciences,Male,Married,Research & Development,4,2,Research Scientist,No,Travel_Rarely,4900,24,4,0,Yes
2115,2,3,49,7,4,Life Sciences,Male,Divorced,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,10466,14,3,3,Yes
2116,2,3,34,15,3,Medical,Male,Divorced,Research & Development,3,4,Research Director,No,Travel_Frequently,17007,14,3,7,Yes
2117,1,3,35,7,1,Life Sciences,Male,Married,Sales,3,1,Sales Representative,No,Travel_Rarely,2404,13,3,1,Yes
2118,1,2,24,13,2,Life Sciences,Female,Married,Sales,3,1,Sales Representative,No,Non-Travel,2033,13,3,1,Yes
2119,0,2,44,2,1,Medical,Male,Single,Research & Development,3,3,Manufacturing Director,Yes,Travel_Frequently,10209,18,3,5,Yes
2120,2,3,29,19,3,Life Sciences,Male,Divorced,Sales,2,2,Sales Executive,No,Travel_Rarely,8620,14,3,1,Yes
2121,1,3,30,1,3,Life Sciences,Male,Divorced,Human Resources,3,1,Human Resources,No,Travel_Rarely,2064,21,4,0,Yes
2122,0,2,55,4,4,Life Sciences,Male,Married,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,4035,16,3,0,Yes
2123,0,5,33,4,4,Medical,Female,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,3838,11,3,8,Yes
2124,1,4,47,14,3,Medical,Female,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,4591,17,3,3,Yes
2125,1,2,28,1,3,Life Sciences,Male,Divorced,Research & Development,2,1,Research Scientist,No,Travel_Rarely,1563,14,3,1,Yes
2126,0,5,28,7,3,Life Sciences,Male,Single,Sales,3,2,Sales Executive,No,Travel_Frequently,4898,14,3,0,Yes
2127,1,3,49,3,2,Medical,Female,Married,Research & Development,2,2,Laboratory Technician,No,Travel_Rarely,4789,25,4,4,Yes
2128,3,3,29,2,1,Life Sciences,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Frequently,3180,13,3,0,Yes
2129,2,2,28,29,1,Life Sciences,Male,Married,Research & Development,1,2,Manufacturing Director,No,Travel_Rarely,6549,14,3,1,Yes
2130,0,6,33,8,5,Life Sciences,Male,Single,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,6388,17,3,2,Yes
2131,0,5,32,10,3,Medical,Male,Single,Research & Development,3,3,Manager,No,Travel_Rarely,11244,25,4,2,Yes
2132,1,2,54,11,4,Medical,Female,Divorced,Research & Development,3,4,Manager,No,Travel_Frequently,16032,20,4,3,Yes
2133,1,1,44,28,3,Life Sciences,Male,Married,Research & Development,3,4,Research Director,No,Travel_Rarely,16328,13,3,3,Yes
2134,0,3,39,6,3,Life Sciences,Female,Single,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,8376,18,3,4,Yes
2135,1,2,46,3,3,Life Sciences,Female,Married,Sales,3,4,Manager,No,Travel_Rarely,16606,12,3,8,Yes
2136,0,3,35,16,3,Life Sciences,Female,Single,Research & Development,2,3,Healthcare Representative,No,Travel_Rarely,8606,19,3,1,Yes
2137,0,2,23,20,1,Life Sciences,Male,Single,Research & Development,3,2,Laboratory Technician,No,Travel_Rarely,2272,14,3,0,Yes
2138,0,3,34,1,3,Technical Degree,Male,Married,Sales,2,3,Sales Executive,Yes,Travel_Rarely,7083,14,3,1,Yes
2139,0,2,50,22,5,Medical,Male,Single,Research & Development,1,4,Research Director,Yes,Travel_Frequently,14411,13,3,1,Yes
2140,1,4,34,7,2,Technical Degree,Male,Married,Sales,3,1,Sales Representative,Yes,Travel_Rarely,2308,25,4,0,Yes
2141,1,3,42,2,3,Medical,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,4841,14,3,4,Yes
2142,0,2,37,13,3,Medical,Male,Married,Research & Development,3,2,Research Scientist,No,Travel_Rarely,4285,17,3,1,Yes
2143,1,3,29,8,1,Other,Female,Married,Research & Development,1,2,Healthcare Representative,No,Travel_Rarely,9715,13,3,3,Yes
2144,0,2,33,25,3,Life Sciences,Male,Single,Research & Development,2,2,Manufacturing Director,No,Travel_Rarely,4320,13,3,1,Yes
2145,1,3,45,28,3,Technical Degree,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2132,20,4,4,Yes
2146,1,3,42,2,3,Life Sciences,Male,Married,Research & Development,3,3,Healthcare Representative,Yes,Travel_Frequently,10124,14,3,2,Yes
2147,0,5,40,9,2,Medical,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,5473,12,3,0,Yes
2148,1,3,33,28,4,Life Sciences,Male,Married,Research & Development,3,2,Laboratory Technician,Yes,Travel_Rarely,5207,12,3,1,Yes
2149,0,2,40,6,2,Medical,Male,Single,Human Resources,3,4,Manager,Yes,Travel_Rarely,16437,21,4,1,Yes
2150,3,3,24,21,2,Technical Degree,Male,Divorced,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,2296,14,3,0,Yes
2151,0,2,40,8,2,Life Sciences,Male,Divorced,Research & Development,3,2,Healthcare Representative,Yes,Non-Travel,4069,18,3,3,Yes
2152,3,4,45,1,4,Technical Degree,Male,Divorced,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,7441,12,3,1,Yes
2153,2,5,35,28,4,Life Sciences,Female,Married,Sales,2,1,Sales Representative,No,Travel_Rarely,2430,23,4,0,Yes
2154,1,2,32,5,2,Life Sciences,Female,Married,Research & Development,2,2,Research Scientist,No,Travel_Rarely,5878,12,3,3,Yes
2155,0,3,36,2,4,Life Sciences,Male,Single,Sales,3,1,Sales Representative,Yes,Travel_Rarely,2644,21,4,3,Yes
2156,1,2,48,16,4,Life Sciences,Female,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,6439,14,3,8,Yes
2157,2,2,29,9,3,Life Sciences,Male,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,2451,18,3,6,Yes
2158,1,6,33,8,4,Life Sciences,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,6392,13,3,2,Yes
2159,0,2,38,10,4,Human Resources,Male,Married,Human Resources,3,2,Human Resources,No,Travel_Frequently,6077,11,3,3,Yes
2160,0,3,35,1,3,Medical,Male,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,2450,19,3,1,Yes
2161,1,3,30,29,4,Technical Degree,Male,Married,Sales,3,3,Sales Executive,No,Travel_Rarely,9250,12,3,3,Yes
2162,1,3,32,1,4,Technical Degree,Male,Married,Research & Development,3,2,Research Scientist,No,Non-Travel,4087,14,3,4,Yes
2163,1,3,48,15,4,Other,Female,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2367,12,3,8,Yes
2164,0,4,34,7,4,Medical,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2972,13,3,1,Yes
2165,1,3,55,26,5,Marketing,Male,Married,Sales,2,5,Manager,No,Travel_Rarely,19586,21,4,1,Yes
2166,1,3,34,1,4,Life Sciences,Male,Married,Research & Development,3,2,Research Scientist,No,Travel_Rarely,5484,17,3,9,Yes
2167,0,5,26,3,3,Life Sciences,Female,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2061,21,4,1,Yes
2168,1,3,38,14,3,Life Sciences,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,9924,11,3,0,Yes
2169,0,5,38,16,3,Life Sciences,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,4198,12,3,2,Yes
2170,0,5,36,1,4,Life Sciences,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,6815,13,3,6,Yes
2171,0,3,29,3,1,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,4723,18,3,1,Yes
2172,0,4,35,10,4,Medical,Female,Single,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,6142,16,3,3,Yes
2173,1,3,39,6,3,Medical,Male,Married,Sales,4,3,Sales Executive,No,Travel_Rarely,8237,11,3,2,Yes
2174,1,0,29,2,1,Life Sciences,Male,Divorced,Research & Development,3,2,Healthcare Representative,No,Travel_Frequently,8853,19,3,1,Yes
2175,1,2,50,9,3,Marketing,Male,Married,Sales,3,5,Manager,Yes,Travel_Rarely,19331,16,3,4,Yes
2176,1,2,23,10,3,Technical Degree,Male,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,2073,16,3,2,Yes
2177,1,3,36,6,4,Life Sciences,Male,Married,Research & Development,4,2,Laboratory Technician,Yes,Travel_Frequently,5562,13,3,3,Yes
2178,0,2,42,9,2,Other,Male,Single,Research & Development,2,5,Manager,No,Travel_Rarely,19613,22,4,8,Yes
2179,2,3,35,28,3,Life Sciences,Male,Married,Research & Development,4,2,Laboratory Technician,No,Travel_Rarely,3407,17,3,1,Yes
2180,1,3,34,10,4,Technical Degree,Male,Married,Research & Development,2,2,Healthcare Representative,No,Travel_Frequently,5063,14,3,1,Yes
2181,1,2,40,14,2,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,4639,15,3,1,Yes
2182,1,0,43,27,3,Technical Degree,Male,Divorced,Research & Development,4,1,Laboratory Technician,No,Travel_Rarely,4876,12,3,5,Yes
2183,1,5,35,7,2,Life Sciences,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,2690,18,3,1,Yes
2184,0,5,46,1,4,Life Sciences,Male,Single,Sales,4,4,Manager,No,Travel_Rarely,17567,15,3,1,Yes
2185,0,2,22,26,2,Other,Female,Married,Research & Development,2,1,Research Scientist,Yes,Non-Travel,2814,14,3,1,Yes
2186,1,3,50,20,5,Medical,Male,Married,Research & Development,3,4,Healthcare Representative,Yes,Travel_Frequently,11245,15,3,2,Yes
2187,2,3,32,5,4,Other,Female,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,3312,17,3,3,Yes
2188,1,4,44,7,3,Medical,Female,Divorced,Research & Development,3,5,Research Director,Yes,Travel_Rarely,19049,14,3,0,Yes
2189,1,3,30,7,3,Medical,Male,Married,Research & Development,2,1,Research Scientist,No,Travel_Rarely,2141,12,3,1,Yes
2190,0,3,45,5,5,Medical,Female,Single,Research & Development,1,2,Laboratory Technician,Yes,Travel_Rarely,5769,14,3,1,Yes
2191,1,2,45,26,3,Marketing,Male,Married,Sales,2,2,Sales Executive,No,Non-Travel,4385,15,3,1,Yes
2192,0,3,31,2,4,Other,Male,Single,Sales,3,2,Sales Executive,No,Travel_Frequently,5332,13,3,7,Yes
2193,2,2,36,12,4,Life Sciences,Female,Married,Research & Development,3,2,Manufacturing Director,Yes,Travel_Rarely,4663,12,3,9,Yes
2194,1,3,34,10,4,Life Sciences,Male,Divorced,Research & Development,4,2,Manufacturing Director,No,Travel_Frequently,4724,13,3,1,Yes
2195,1,3,49,25,4,Life Sciences,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3211,14,3,1,Yes
2196,3,3,39,10,5,Medical,Male,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,5377,13,3,2,Yes
2197,2,3,27,19,3,Other,Male,Divorced,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,4066,11,3,1,Yes
2198,0,2,35,18,5,Life Sciences,Male,Married,Research & Development,4,2,Research Scientist,No,Travel_Rarely,5208,11,3,1,Yes
2199,1,5,28,27,3,Medical,Female,Divorced,Research & Development,1,2,Manufacturing Director,No,Travel_Rarely,4877,21,4,0,Yes
2200,0,2,21,5,1,Medical,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,3117,18,3,1,Yes
2201,1,2,47,26,4,Life Sciences,Female,Married,Human Resources,3,5,Manager,No,Travel_Rarely,19658,11,3,3,Yes
2202,1,3,39,3,2,Medical,Male,Divorced,Research & Development,2,2,Laboratory Technician,No,Travel_Rarely,3069,15,3,0,Yes
2203,2,2,40,15,3,Life Sciences,Female,Married,Research & Development,2,3,Manufacturing Director,No,Travel_Rarely,10435,13,3,1,Yes
2204,1,5,35,8,4,Life Sciences,Female,Married,Research & Development,3,2,Healthcare Representative,No,Non-Travel,4148,12,3,1,Yes
2205,3,2,37,19,3,Life Sciences,Male,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,5768,17,3,3,Yes
2206,0,2,39,4,3,Medical,Female,Single,Research & Development,3,2,Manufacturing Director,No,Travel_Frequently,5042,13,3,0,Yes
2207,2,3,45,2,2,Other,Female,Divorced,Research & Development,2,2,Manufacturing Director,No,Travel_Rarely,5770,19,3,1,Yes
2208,1,6,38,2,2,Medical,Female,Married,Research & Development,2,3,Manufacturing Director,Yes,Travel_Rarely,7756,19,3,3,Yes
2209,1,2,37,10,3,Medical,Female,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,3936,11,3,1,Yes
2210,0,2,40,16,3,Life Sciences,Female,Single,Research & Development,3,3,Manufacturing Director,Yes,Travel_Rarely,7945,15,3,6,Yes
2211,0,3,44,1,5,Human Resources,Male,Married,Human Resources,3,2,Human Resources,Yes,Travel_Frequently,5743,11,3,4,Yes
2212,1,3,48,4,5,Medical,Male,Married,Research & Development,2,4,Manager,No,Travel_Frequently,15202,25,4,2,Yes
2213,0,2,24,2,1,Technical Degree,Female,Single,Research & Development,3,1,Research Scientist,Yes,Travel_Frequently,3760,13,3,1,Yes
2214,0,0,27,8,3,Medical,Female,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,3517,17,3,7,Yes
2215,0,0,27,2,3,Medical,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Frequently,2580,13,3,2,Yes
2216,0,2,29,10,3,Medical,Male,Single,Sales,2,2,Sales Executive,No,Travel_Rarely,5869,11,3,9,Yes
2217,2,6,36,5,4,Life Sciences,Female,Married,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,8008,12,3,4,Yes
2218,2,6,25,2,1,Life Sciences,Male,Divorced,Research & Development,4,2,Manufacturing Director,No,Travel_Frequently,5206,17,3,1,Yes
2219,0,3,39,12,3,Medical,Male,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,5295,21,4,4,Yes
2220,2,2,49,22,4,Other,Female,Married,Research & Development,3,4,Research Director,No,Travel_Rarely,16413,16,3,3,Yes
2221,3,3,50,17,5,Life Sciences,Female,Divorced,Research & Development,2,3,Research Director,No,Travel_Rarely,13269,15,3,5,Yes
2222,0,3,20,2,3,Medical,Female,Single,Sales,3,1,Sales Representative,No,Travel_Rarely,2783,19,3,1,Yes
2223,1,2,34,3,3,Life Sciences,Female,Divorced,Research & Development,3,2,Research Scientist,No,Travel_Rarely,5433,12,3,1,Yes
2224,0,4,36,7,3,Life Sciences,Male,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2013,11,3,2,Yes
2225,1,3,49,6,1,Life Sciences,Female,Married,Research & Development,2,4,Healthcare Representative,Yes,Travel_Rarely,13966,19,3,2,Yes
2226,0,6,36,1,4,Medical,Female,Married,Research & Development,2,2,Manufacturing Director,No,Non-Travel,4374,15,3,0,Yes
2227,1,3,36,3,2,Life Sciences,Male,Divorced,Research & Development,4,2,Healthcare Representative,No,Travel_Rarely,6842,20,4,6,Yes
2228,1,6,54,22,5,Medical,Female,Married,Research & Development,3,4,Manager,No,Travel_Rarely,17426,25,4,3,Yes
2229,1,3,43,15,2,Life Sciences,Male,Married,Research & Development,2,4,Research Director,No,Travel_Rarely,17603,24,4,1,Yes
2230,2,4,38,1,3,Life Sciences,Male,Married,Research & Development,3,2,Research Scientist,No,Travel_Frequently,4735,15,3,7,Yes
2231,1,3,29,5,3,Medical,Male,Divorced,Sales,2,2,Sales Executive,Yes,Travel_Rarely,4187,13,3,1,Yes
2232,2,5,33,2,4,Medical,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,5505,14,3,1,Yes
2233,2,4,32,2,3,Medical,Male,Divorced,Research & Development,3,2,Research Scientist,No,Travel_Rarely,5470,13,3,0,Yes
2234,2,2,31,5,4,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,5476,11,3,1,Yes
2235,1,2,49,16,3,Medical,Female,Divorced,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,2587,16,3,4,Yes
2236,0,3,38,2,3,Medical,Female,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,2440,22,4,1,Yes
2237,3,2,47,2,4,Life Sciences,Female,Divorced,Sales,4,4,Manager,No,Travel_Rarely,15972,14,3,6,Yes
2238,0,2,49,1,3,Life Sciences,Male,Single,Research & Development,3,4,Manager,No,Travel_Rarely,15379,14,3,4,Yes
2239,0,2,41,23,2,Life Sciences,Male,Single,Sales,3,3,Sales Executive,Yes,Travel_Rarely,7082,16,3,3,Yes
2240,0,3,20,9,1,Life Sciences,Male,Single,Sales,3,1,Sales Representative,No,Travel_Rarely,2728,11,3,1,Yes
2241,1,2,33,16,3,Life Sciences,Female,Divorced,Sales,3,2,Sales Executive,Yes,Non-Travel,5368,25,4,1,Yes
2242,2,2,36,26,4,Life Sciences,Male,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,5347,14,3,6,Yes
2243,3,2,44,1,3,Life Sciences,Female,Divorced,Human Resources,3,1,Human Resources,Yes,Travel_Rarely,3195,18,3,4,Yes
2244,1,5,38,4,2,Medical,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3306,19,3,7,Yes
2245,0,2,53,24,4,Medical,Male,Married,Research & Development,4,3,Healthcare Representative,No,Travel_Rarely,7005,15,3,3,Yes
2246,0,5,26,7,3,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,No,Non-Travel,2570,20,4,1,Yes
2247,1,1,55,22,3,Technical Degree,Male,Divorced,Research & Development,2,1,Research Scientist,No,Travel_Rarely,3537,12,3,5,Yes
2248,1,3,34,5,2,Medical,Male,Married,Research & Development,2,2,Laboratory Technician,No,Travel_Rarely,3986,14,3,1,Yes
2249,1,2,60,1,4,Medical,Male,Divorced,Research & Development,1,3,Healthcare Representative,No,Travel_Rarely,10883,20,4,3,Yes
2250,3,6,33,21,3,Medical,Male,Married,Research & Development,4,1,Laboratory Technician,No,Travel_Rarely,2028,18,3,1,Yes
2251,2,2,37,1,4,Medical,Male,Divorced,Sales,1,2,Sales Executive,No,Travel_Frequently,9525,14,3,1,Yes
2252,0,3,34,19,3,Life Sciences,Female,Married,Research & Development,2,1,Research Scientist,No,Travel_Rarely,2929,12,3,1,Yes
2253,1,2,44,2,3,Life Sciences,Female,Married,Research & Development,4,3,Healthcare Representative,Yes,Travel_Rarely,7879,19,3,1,Yes
