employee_id,active,stock_opt_lvl,trainings,age,commute_dist,ed_lvl,ed_field,gender,marital_sts,dept,engagement,job_lvl,job_title,overtime,business_travel,hourly_rate,daily_comp,monthly_comp,annual_comp,ytd_leads,ytd_sales,standard_hrs,salary_hike_pct,perf_rating,prior_emplr_cnt,env_sat,job_sat,rel_sat,wl_balance,work_exp,org_tenure,job_tenure,last_promo,mgr_tenure,interview_rating
1446,Yes,0,2,55,18,5,Life Sciences,Female,Single,Sales,3,4,Manager,No,Travel_Rarely,83,664,14387,172640,,,80,23,4,3,1,2,4,2,37,10,9,7,7,3.8
1447,Yes,0,3,41,10,2,Life Sciences,Male,Single,Sales,3,2,Sales Executive,No,Non-Travel,56,448,9707,116480,64,117996,80,14,3,7,4,4,4,2,16,14,3,1,10,4.7
1448,Yes,0,2,35,1,3,Marketing,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,85,680,14733,176800,65,97504,80,11,3,9,2,3,3,2,15,11,9,6,9,4.6
1449,Yes,0,3,40,6,3,Life Sciences,Female,Single,Research & Development,3,4,Manufacturing Director,No,Travel_Rarely,75,600,13000,156000,,,80,15,3,7,2,3,3,2,22,20,6,5,13,3.7
1450,Yes,1,3,39,8,1,Life Sciences,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Frequently,48,384,8320,99840,,,80,11,3,1,3,3,1,2,8,8,3,0,7,4.5
1451,Yes,0,2,31,2,1,Life Sciences,Male,Single,Sales,3,2,Sales Executive,Yes,Travel_Rarely,77,616,13347,160160,70,90001,80,13,3,4,2,4,3,1,10,6,5,0,5,4
1452,Yes,1,5,42,24,3,Medical,Male,Married,Research & Development,3,3,Manufacturing Director,Yes,Travel_Rarely,56,448,9707,116480,,,80,21,4,1,4,1,4,2,10,10,9,5,8,3.7
1453,Yes,1,3,45,2,3,Other,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,61,488,10573,126880,73,82002,80,19,3,0,4,2,2,1,9,8,7,3,7,4.9
1454,No,1,2,26,17,4,Life Sciences,Female,Divorced,Human Resources,3,1,Human Resources,Yes,Travel_Frequently,58,464,10053,120640,,,80,11,3,0,2,3,2,2,8,7,7,1,0,2.5
1455,Yes,2,2,29,19,3,Technical Degree,Male,Divorced,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,34,272,5893,70720,,,80,12,3,4,4,4,2,1,8,3,2,1,2,5
1456,Yes,1,2,33,1,5,Medical,Female,Divorced,Research & Development,4,4,Research Director,No,Travel_Rarely,95,760,16467,197600,,,80,19,3,4,1,3,3,2,10,6,1,0,5,3.6
1457,Yes,1,3,31,7,3,Life Sciences,Male,Divorced,Sales,2,3,Manager,No,Travel_Rarely,44,352,7627,91520,,,80,21,4,9,3,4,3,2,10,5,4,0,1,3.9
1458,No,0,3,18,5,3,Marketing,Male,Single,Sales,3,1,Sales Representative,Yes,Travel_Frequently,69,552,11960,143520,63,25004,80,14,3,1,2,2,4,2,0,0,0,0,0,2.6
1459,Yes,1,2,40,28,3,Other,Male,Divorced,Sales,1,3,Sales Executive,No,Non-Travel,58,464,10053,120640,28,92504,80,15,3,3,3,1,3,2,20,1,0,0,1,4.2
1460,Yes,0,3,41,2,4,Other,Female,Single,Research & Development,2,2,Healthcare Representative,Yes,Non-Travel,62,496,10747,128960,,,80,17,3,2,1,3,1,2,10,8,7,0,7,4.4
1461,Yes,2,5,26,29,2,Medical,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,45,360,7800,93600,59,56494,80,12,3,5,1,3,1,2,8,0,0,0,0,4.1
1462,Yes,0,3,35,1,3,Medical,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,80,640,13867,166400,70,70000,80,16,3,1,1,3,4,2,5,5,4,0,3,4.7
1463,Yes,0,3,34,21,4,Life Sciences,Male,Single,Sales,4,2,Sales Executive,No,Travel_Rarely,74,592,12827,153920,82,85013,80,12,3,1,4,4,4,2,10,10,7,5,7,4.4
1464,No,0,3,26,24,3,Technical Degree,Male,Single,Research & Development,1,1,Laboratory Technician,Yes,Travel_Rarely,66,528,11440,137280,,,80,18,3,1,3,4,2,1,1,1,0,0,0,3
1465,Yes,0,3,37,1,3,Technical Degree,Female,Single,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,59,472,10227,122720,,,80,17,3,4,2,4,4,1,12,6,5,1,2,3.8
1466,Yes,0,3,46,18,1,Medical,Female,Married,Research & Development,3,3,Healthcare Representative,No,Travel_Frequently,86,688,14907,178880,,,80,11,3,5,1,3,4,2,28,2,2,1,2,4.8
1467,Yes,1,2,41,2,5,Life Sciences,Female,Married,Sales,3,4,Manager,No,Travel_Rarely,91,728,15773,189280,,,80,16,3,7,2,1,2,2,22,18,16,11,8,3.6
1468,Yes,1,6,37,9,4,Medical,Male,Divorced,Sales,3,3,Sales Executive,No,Non-Travel,69,552,11960,143520,64,67001,80,13,3,1,1,2,4,2,9,9,5,7,7,4
1469,Yes,2,3,52,6,2,Technical Degree,Male,Divorced,Research & Development,3,2,Research Scientist,Yes,Travel_Rarely,78,624,13520,162240,,,80,12,3,3,4,1,2,2,18,10,9,6,9,3.5
1470,No,0,2,32,11,4,Other,Male,Married,Sales,4,2,Sales Executive,No,Non-Travel,60,480,10400,124800,79,65503,80,12,3,8,4,3,4,2,6,4,2,1,2,3.4
1471,Yes,2,3,24,24,3,Medical,Male,Married,Sales,3,1,Sales Representative,No,Travel_Frequently,38,304,6587,79040,54,33999,80,13,3,0,4,4,3,2,3,2,2,2,1,4.5
1472,Yes,1,4,38,10,3,Medical,Female,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,76,608,13173,158080,,,80,19,3,3,3,3,3,2,18,1,0,0,0,3.6
1473,Yes,1,2,37,1,4,Life Sciences,Female,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,65,520,11267,135200,,,80,12,3,6,2,2,2,2,8,6,5,4,3,4.1
1474,Yes,1,5,49,18,4,Life Sciences,Male,Divorced,Research & Development,2,5,Research Director,Yes,Travel_Rarely,58,464,10053,120640,,,80,17,3,1,4,3,3,2,31,31,9,0,9,4.3
1475,Yes,2,3,24,23,3,Medical,Male,Married,Research & Development,4,1,Research Scientist,Yes,Travel_Rarely,89,712,15427,185120,,,80,11,3,1,2,4,2,2,6,6,5,1,4,4.2
1476,Yes,2,5,26,28,2,Marketing,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,66,528,11440,137280,60,65491,80,20,4,1,1,2,4,1,6,5,3,1,4,3.9
1477,Yes,1,2,24,17,2,Other,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,94,752,16293,195520,,,80,21,4,1,4,2,4,2,1,1,0,0,0,3.9
1478,Yes,1,2,50,3,3,Medical,Male,Married,Human Resources,3,5,Manager,No,Travel_Frequently,99,792,17160,205920,,,80,11,3,1,1,2,3,2,32,32,5,10,7,4.6
1479,Yes,0,1,25,13,1,Medical,Male,Married,Sales,3,1,Sales Representative,No,Travel_Rarely,40,320,6933,83200,65,73510,80,11,3,1,2,3,3,2,7,7,4,0,6,4.5
1480,No,1,4,24,7,3,Life Sciences,Female,Married,Research & Development,3,1,Laboratory Technician,Yes,Travel_Frequently,55,440,9533,114400,,,80,16,3,1,1,3,4,2,6,6,3,1,2,3.1
1481,No,1,2,30,12,4,Life Sciences,Male,Married,Sales,2,1,Sales Representative,No,Travel_Frequently,74,592,12827,153920,40,25493,80,18,3,1,2,1,3,1,1,1,0,0,0,2.3
1482,Yes,1,3,34,1,2,Life Sciences,Male,Married,Research & Development,2,1,Research Scientist,Yes,Travel_Rarely,83,664,14387,172640,,,80,13,3,1,2,4,4,2,6,6,5,1,3,4.4
1483,No,0,2,31,13,4,Medical,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,46,368,7973,95680,67,64501,80,17,3,2,2,1,3,1,9,3,1,1,2,2
1484,Yes,0,3,35,25,2,Other,Male,Single,Research & Development,2,2,Laboratory Technician,No,Travel_Rarely,54,432,9360,112320,,,80,14,3,4,1,4,4,2,9,3,2,0,2,4.9
1485,Yes,2,4,31,6,4,Medical,Male,Divorced,Sales,4,2,Sales Executive,No,Travel_Rarely,66,528,11440,137280,80,86506,80,22,4,4,1,4,4,1,13,7,7,5,7,4
1486,Yes,2,5,27,6,4,Medical,Female,Divorced,Research & Development,2,1,Research Scientist,No,Travel_Rarely,66,528,11440,137280,,,80,12,3,0,1,3,3,2,6,5,3,0,3,3.8
1487,Yes,1,3,37,2,3,Marketing,Male,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,75,600,13000,156000,67,85991,80,11,3,4,4,3,3,2,17,3,0,1,0,4.3
1488,Yes,0,0,20,1,3,Life Sciences,Female,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,83,664,14387,172640,,,80,13,3,1,4,2,4,1,1,1,0,0,0,4
1489,Yes,2,4,42,2,4,Life Sciences,Female,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,81,648,14040,168480,,,80,13,3,1,3,4,2,2,10,10,2,2,2,4.6
1490,Yes,1,3,43,6,4,Other,Male,Divorced,Research & Development,2,4,Research Director,Yes,Travel_Rarely,50,400,8667,104000,,,80,14,3,4,2,4,3,2,21,1,0,0,0,3.8
1491,Yes,0,3,38,1,1,Life Sciences,Female,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,43,344,7453,89440,,,80,17,3,3,3,1,4,2,8,0,0,0,0,4.7
1492,Yes,1,3,43,9,5,Medical,Male,Divorced,Research & Development,3,2,Laboratory Technician,Yes,Travel_Frequently,72,576,12480,149760,,,80,13,3,3,4,3,2,2,10,8,7,4,7,3.5
1493,Yes,1,3,48,1,4,Life Sciences,Female,Married,Research & Development,2,4,Manager,No,Travel_Rarely,40,320,6933,83200,,,80,11,3,7,4,1,1,1,21,3,2,0,2,4.8
1494,Yes,0,1,44,1,4,Life Sciences,Female,Single,Human Resources,2,2,Human Resources,No,Travel_Rarely,50,400,8667,104000,,,80,11,3,4,1,3,2,1,10,2,2,0,2,4.1
1495,Yes,2,3,34,14,3,Technical Degree,Female,Divorced,Sales,3,1,Sales Representative,Yes,Travel_Rarely,31,248,5373,64480,66,74005,80,18,3,1,3,3,4,2,8,8,2,0,6,5
1496,No,1,3,27,2,1,Marketing,Male,Divorced,Sales,3,1,Sales Representative,No,Travel_Rarely,85,680,14733,176800,60,57494,80,11,3,0,3,1,2,2,5,4,3,0,2,2.6
1497,Yes,0,2,21,22,1,Technical Degree,Male,Single,Sales,3,1,Sales Representative,No,Travel_Rarely,49,392,8493,101920,52,41501,80,11,3,1,3,3,3,2,3,3,2,1,2,3.7
1498,Yes,1,2,44,3,4,Other,Male,Married,Research & Development,3,5,Manager,Yes,Travel_Rarely,35,280,6067,72800,,,80,12,3,4,4,4,1,1,26,2,2,0,1,4.1
1499,Yes,0,3,22,6,1,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,69,552,11960,143520,,,80,20,4,0,1,3,4,2,3,2,2,2,2,4.6
1500,Yes,0,3,33,8,4,Marketing,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,39,312,6760,81120,62,57995,80,12,3,0,3,3,4,2,6,5,0,1,2,4.2
1501,Yes,1,2,32,9,4,Life Sciences,Female,Married,Research & Development,3,2,Research Scientist,Yes,Travel_Rarely,92,736,15947,191360,,,80,12,3,1,1,4,4,2,6,6,4,0,5,4.6
1502,Yes,1,2,30,3,3,Medical,Female,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Frequently,71,568,12307,147680,,,80,20,4,1,3,3,3,2,1,1,0,0,0,4
1503,Yes,0,2,53,1,1,Medical,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,34,272,5893,70720,61,99003,80,20,4,7,4,1,4,1,18,14,7,8,10,4.3
1504,Yes,1,4,34,1,5,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,42,336,7280,87360,,,80,12,3,1,2,4,4,2,10,10,9,8,8,3.6
1505,No,2,4,45,26,4,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,100,800,17333,208000,64,52506,80,14,3,2,1,1,4,2,5,1,1,0,0,3.1
1506,Yes,1,2,26,6,3,Life Sciences,Female,Married,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,71,568,12307,147680,,,80,13,3,1,3,4,3,2,3,3,2,0,2,3.3
1507,Yes,1,2,37,3,3,Other,Male,Married,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,36,288,6240,74880,,,80,15,3,1,3,3,3,2,10,10,7,7,8,4.3
1508,Yes,1,5,29,3,2,Medical,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,62,496,10747,128960,58,60493,80,14,3,1,2,3,1,2,6,6,0,1,2,4.4
1509,Yes,0,3,35,6,4,Life Sciences,Male,Single,Research & Development,1,2,Research Scientist,No,Travel_Rarely,82,656,14213,170560,,,80,13,3,1,2,4,2,2,17,17,11,11,8,3.9
1510,Yes,1,2,33,6,3,Life Sciences,Male,Divorced,Research & Development,3,2,Healthcare Representative,No,Travel_Frequently,30,240,5200,62400,,,80,23,4,3,3,4,3,1,15,13,11,4,7,4.9
1511,Yes,1,1,54,19,4,Medical,Male,Married,Human Resources,3,3,Human Resources,No,Travel_Rarely,88,704,15253,183040,,,80,15,3,2,3,2,3,1,16,9,7,7,1,4.2
1512,Yes,1,2,36,9,2,Medical,Male,Divorced,Research & Development,2,2,Manufacturing Director,Yes,Travel_Rarely,48,384,8320,99840,,,80,11,3,2,2,2,3,2,13,3,2,0,2,4.5
1513,Yes,0,0,27,3,4,Medical,Male,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,54,432,9360,112320,,,80,13,3,0,1,4,4,2,5,4,2,1,1,3.5
1514,No,0,5,20,10,1,Medical,Male,Single,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,32,256,5547,66560,,,80,11,3,1,4,3,4,2,1,1,0,1,1,2.5
1515,No,0,3,33,3,3,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,Yes,Travel_Frequently,70,560,12133,145600,,,80,11,3,1,1,1,1,2,10,10,8,9,7,2.1
1516,Yes,2,3,35,3,3,Life Sciences,Male,Married,Research & Development,2,1,Laboratory Technician,No,Non-Travel,41,328,7107,85280,,,80,18,3,1,3,3,3,2,1,1,0,0,0,4
1517,Yes,1,3,23,4,3,Medical,Male,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,58,464,10053,120640,,,80,16,3,2,1,1,1,1,5,3,2,0,2,3.8
1518,Yes,1,4,25,8,3,Life Sciences,Male,Married,Sales,4,2,Sales Executive,No,Travel_Rarely,57,456,9880,118560,78,57004,80,22,4,0,4,2,3,2,4,3,2,1,2,4
1519,Yes,0,2,38,7,4,Marketing,Female,Single,Sales,2,2,Sales Executive,No,Travel_Rarely,46,368,7973,95680,38,86504,80,20,4,0,4,4,1,2,8,7,7,0,5,4.7
1520,Yes,1,5,29,1,4,Life Sciences,Male,Divorced,Research & Development,1,1,Research Scientist,No,Travel_Frequently,76,608,13173,158080,,,80,18,3,1,2,4,4,2,10,10,7,2,8,3.8
1521,Yes,0,3,48,2,1,Marketing,Male,Married,Sales,4,2,Sales Executive,No,Travel_Rarely,56,448,9707,116480,76,73506,80,12,3,3,2,2,4,2,12,2,2,2,2,4.7
1522,Yes,2,3,27,3,1,Medical,Female,Divorced,Sales,4,2,Sales Executive,Yes,Travel_Frequently,71,568,12307,147680,77,82999,80,20,4,1,4,4,2,2,6,6,5,0,4,4.3
1523,Yes,0,2,37,10,2,Life Sciences,Male,Single,Research & Development,4,1,Research Scientist,No,Travel_Rarely,80,640,13867,166400,,,80,17,3,3,4,4,1,2,4,1,0,0,0,4.7
1524,Yes,3,3,50,28,1,Medical,Male,Married,Research & Development,4,1,Laboratory Technician,Yes,Travel_Rarely,74,592,12827,153920,,,80,11,3,1,4,3,3,2,20,20,8,3,8,4.5
1525,Yes,0,3,34,9,3,Medical,Female,Single,Research & Development,2,3,Healthcare Representative,No,Travel_Rarely,46,368,7973,95680,,,80,14,3,1,4,2,2,1,9,8,7,7,7,3.5
1526,No,0,3,24,3,2,Life Sciences,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,65,520,11267,135200,60,44494,80,14,3,9,1,3,1,2,4,2,2,2,0,3
1527,Yes,0,4,39,2,4,Technical Degree,Female,Single,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,80,640,13867,166400,,,80,11,3,1,4,3,1,2,20,20,7,11,10,3.9
1528,Yes,0,2,32,10,3,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,55,440,9533,114400,67,104993,80,12,3,1,4,4,4,2,10,10,7,0,8,5
1529,No,1,4,50,8,2,Technical Degree,Male,Married,Sales,3,2,Sales Executive,Yes,Travel_Frequently,50,400,8667,104000,63,99001,80,14,3,3,2,3,1,2,18,4,3,1,3,2.1
1530,Yes,0,4,38,1,4,Life Sciences,Female,Single,Research & Development,4,2,Healthcare Representative,No,Travel_Rarely,33,264,5720,68640,,,80,13,3,0,2,4,3,2,10,9,7,1,8,4.8
1531,Yes,0,3,27,1,2,Life Sciences,Female,Married,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,68,544,11787,141440,,,80,11,3,1,3,1,4,2,9,9,7,0,7,4.2
1532,Yes,0,6,32,3,2,Life Sciences,Female,Single,Research & Development,3,3,Research Director,No,Travel_Rarely,39,312,6760,81120,,,80,15,3,3,3,4,4,2,10,7,7,7,7,3.8
1533,Yes,0,2,47,14,4,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,42,336,7280,87360,68,122509,80,12,3,2,4,1,4,2,20,7,7,1,7,3.5
1534,Yes,1,2,40,5,4,Life Sciences,Male,Married,Sales,2,3,Sales Executive,Yes,Travel_Frequently,48,384,8320,99840,44,167493,80,21,4,5,4,1,3,2,20,18,13,1,12,4
1535,Yes,0,3,53,7,3,Life Sciences,Male,Married,Research & Development,4,4,Research Director,No,Travel_Rarely,59,472,10227,122720,,,80,19,3,3,3,3,3,2,32,5,1,1,3,4.9
1536,Yes,3,2,41,10,4,Human Resources,Male,Divorced,Human Resources,2,5,Manager,No,Travel_Rarely,73,584,12653,151840,,,80,15,3,3,2,4,2,2,23,21,6,12,6,4.7
1537,Yes,0,1,60,16,4,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,84,672,14560,174720,61,62497,80,14,3,8,1,1,4,2,10,2,2,2,2,4.5
1538,Yes,2,4,27,10,2,Life Sciences,Male,Divorced,Research & Development,3,3,Manufacturing Director,No,Travel_Frequently,32,256,5547,66560,,,80,21,4,1,4,1,3,2,9,9,7,1,7,4.7
1539,Yes,1,3,41,1,3,Human Resources,Male,Married,Human Resources,2,5,Manager,No,Travel_Rarely,59,472,10227,122720,,,80,12,3,1,4,3,2,2,22,22,7,2,10,3.5
1540,Yes,1,2,50,8,4,Marketing,Male,Married,Sales,3,1,Sales Representative,No,Travel_Rarely,54,432,9360,112320,75,37001,80,15,3,7,4,2,4,2,4,2,2,2,2,4.9
1541,No,0,4,28,1,2,Life Sciences,Female,Single,Research & Development,1,1,Research Scientist,Yes,Travel_Rarely,67,536,11613,139360,,,80,13,3,7,1,2,4,2,10,7,7,3,7,2.8
1542,Yes,1,2,36,8,3,Life Sciences,Female,Married,Research & Development,4,3,Research Director,No,Non-Travel,63,504,10920,131040,,,80,14,3,9,1,1,1,2,10,8,7,0,5,3.6
1543,Yes,0,4,38,1,3,Life Sciences,Female,Single,Research & Development,3,3,Manufacturing Director,Yes,Travel_Rarely,81,648,14040,168480,,,80,14,3,4,3,3,4,1,10,1,0,0,0,4.8
1544,Yes,0,5,44,24,3,Medical,Male,Single,Research & Development,1,1,Laboratory Technician,No,Non-Travel,49,392,8493,101920,,,80,14,3,2,1,3,3,2,9,5,2,1,4,3.5
1545,Yes,2,2,47,3,3,Medical,Female,Divorced,Sales,3,4,Sales Executive,Yes,Travel_Frequently,49,392,8493,101920,65,136493,80,12,3,9,4,3,4,2,28,22,2,11,13,5
1546,Yes,1,2,30,27,5,Marketing,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,99,792,17160,205920,64,65001,80,23,4,7,3,4,4,2,10,8,7,7,7,4.1
1547,Yes,0,6,29,10,3,Life Sciences,Male,Single,Sales,3,1,Sales Representative,No,Travel_Rarely,99,792,17160,205920,64,30497,80,11,3,1,3,3,3,2,1,1,0,0,0,4
1548,No,0,2,42,19,3,Medical,Male,Divorced,Research & Development,4,1,Research Scientist,Yes,Travel_Frequently,57,456,9880,118560,,,80,12,3,6,3,3,4,2,7,2,2,2,2,3.5
1549,Yes,1,5,43,15,3,Life Sciences,Male,Married,Sales,2,2,Sales Executive,No,Travel_Frequently,47,376,8147,97760,36,48498,80,18,3,3,4,4,3,2,7,2,2,2,2,3.6
1550,Yes,0,2,34,8,2,Medical,Female,Single,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,96,768,16640,199680,,,80,11,3,3,2,3,4,2,10,5,1,4,3,4.4
1551,Yes,1,2,23,9,1,Medical,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,37,296,6413,76960,,,80,14,3,1,2,1,4,1,5,4,3,0,2,4.3
1552,Yes,1,3,39,3,3,Human Resources,Female,Married,Human Resources,4,2,Human Resources,No,Travel_Rarely,44,352,7627,91520,,,80,15,3,9,3,2,3,1,12,8,3,3,6,3.6
1553,Yes,0,1,56,9,3,Medical,Male,Married,Research & Development,3,4,Healthcare Representative,No,Travel_Rarely,81,648,14040,168480,,,80,11,3,7,3,4,3,2,30,10,7,1,1,3.6
1554,Yes,0,2,40,2,1,Medical,Female,Single,Research & Development,2,1,Research Scientist,Yes,Travel_Rarely,86,688,14907,178880,,,80,20,4,0,4,4,4,2,5,4,2,2,3,3.7
1555,Yes,0,2,27,7,3,Medical,Female,Single,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,55,440,9533,114400,,,80,19,3,8,4,1,1,1,9,7,6,0,7,4.7
1556,Yes,2,2,29,10,3,Marketing,Male,Divorced,Sales,3,1,Sales Representative,No,Travel_Rarely,83,664,14387,172640,67,30996,80,14,3,1,4,2,4,2,2,2,2,2,2,3.5
1557,Yes,0,4,53,6,3,Life Sciences,Male,Single,Research & Development,3,2,Laboratory Technician,No,Travel_Rarely,86,688,14907,178880,,,80,17,3,2,4,4,4,2,19,2,2,2,2,4.5
1558,Yes,1,2,35,2,4,Life Sciences,Female,Divorced,Research & Development,3,2,Healthcare Representative,No,Non-Travel,61,488,10573,126880,,,80,11,3,2,4,1,1,1,16,1,0,0,0,4.6
1559,Yes,2,2,32,24,4,Life Sciences,Male,Married,Research & Development,3,2,Laboratory Technician,No,Travel_Frequently,80,640,13867,166400,,,80,15,3,1,1,4,4,2,10,10,8,4,7,4.1
1560,Yes,1,0,38,2,5,Medical,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,92,736,15947,191360,,,80,13,3,6,4,3,2,1,6,1,0,0,1,4.7
1561,Yes,1,3,34,8,5,Life Sciences,Female,Divorced,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,32,256,5547,66560,,,80,14,3,3,2,1,3,2,7,0,0,0,0,4.5
1562,Yes,0,3,52,3,4,Marketing,Male,Married,Sales,2,4,Manager,No,Travel_Rarely,31,248,5373,64480,,,80,11,3,1,3,1,1,1,34,34,6,1,16,3.6
1563,No,0,2,33,1,4,Other,Male,Single,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,63,504,10920,131040,,,80,13,3,1,4,4,3,2,10,10,9,7,8,3
1564,Yes,0,5,25,26,1,Medical,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,32,256,5547,66560,67,72991,80,23,4,1,3,4,2,2,6,6,5,1,4,4
1565,Yes,0,3,45,2,2,Technical Degree,Male,Single,Sales,1,2,Sales Representative,No,Travel_Rarely,46,368,7973,95680,19,72000,80,13,3,0,2,3,1,2,9,8,7,3,1,3.5
1566,Yes,0,3,23,10,1,Medical,Male,Single,Research & Development,4,1,Research Scientist,No,Travel_Rarely,79,632,13693,164320,,,80,18,3,1,1,3,4,2,2,2,2,0,2,4.6
1567,No,0,2,47,27,2,Life Sciences,Female,Single,Sales,4,2,Sales Executive,Yes,Travel_Frequently,77,616,13347,160160,83,78995,80,12,3,4,2,3,4,2,8,5,4,1,3,2
1568,Yes,0,5,34,2,3,Other,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,60,480,10400,124800,61,72998,80,22,4,1,4,4,3,2,6,6,5,1,4,4.8
1569,No,1,2,55,2,3,Medical,Male,Married,Research & Development,3,5,Manager,Yes,Travel_Rarely,78,624,13520,162240,,,80,13,3,5,4,1,4,2,24,5,2,1,4,3.2
1570,Yes,0,1,36,8,4,Life Sciences,Male,Single,Sales,2,3,Sales Executive,No,Non-Travel,76,608,13173,158080,40,107505,80,15,3,1,1,1,2,2,10,10,7,0,9,3.5
1571,Yes,1,3,52,19,4,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Non-Travel,41,328,7107,85280,,,80,18,3,0,4,4,1,2,5,4,3,1,2,3.6
1572,Yes,1,2,26,1,2,Life Sciences,Female,Divorced,Research & Development,1,1,Laboratory Technician,No,Travel_Frequently,71,568,12307,147680,,,80,14,3,3,1,4,1,2,5,2,2,2,0,4.9
1573,Yes,1,3,29,27,3,Medical,Female,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,66,528,11440,137280,,,80,12,3,4,2,3,1,2,11,8,7,1,1,4.2
1574,No,0,2,26,8,3,Technical Degree,Male,Single,Sales,2,2,Sales Executive,No,Travel_Rarely,38,304,6587,79040,48,57995,80,17,3,6,4,1,3,2,6,4,3,1,2,3.2
1575,Yes,0,2,34,1,4,Life Sciences,Female,Single,Research & Development,4,1,Research Scientist,No,Travel_Rarely,72,576,12480,149760,,,80,16,3,2,2,4,3,2,10,4,2,1,3,3.8
1576,Yes,2,4,54,19,4,Medical,Female,Divorced,Research & Development,3,2,Manufacturing Director,Yes,Travel_Rarely,95,760,16467,197600,,,80,11,3,9,4,1,2,2,9,5,3,1,4,3.8
1577,Yes,1,3,27,8,1,Marketing,Male,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,84,672,14560,174720,65,57502,80,19,3,0,3,4,2,2,5,4,2,1,1,3.6
1578,Yes,2,3,37,10,1,Life Sciences,Female,Divorced,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,82,656,14213,170560,,,80,13,3,0,4,1,2,2,6,5,3,4,3,4.2
1579,Yes,0,2,38,2,4,Life Sciences,Female,Single,Research & Development,4,2,Manufacturing Director,Yes,Travel_Frequently,75,600,13000,156000,,,80,12,3,6,1,1,4,2,17,15,7,4,12,3.6
1580,Yes,0,3,34,2,4,Medical,Female,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,86,688,14907,178880,,,80,11,3,1,3,1,3,2,6,6,5,1,3,4.8
1581,Yes,1,1,35,8,4,Life Sciences,Female,Married,Sales,3,1,Sales Representative,No,Travel_Rarely,72,576,12480,149760,61,46501,80,16,3,1,1,4,2,2,3,3,2,0,2,3.9
1582,Yes,2,2,30,1,3,Life Sciences,Male,Married,Research & Development,1,1,Laboratory Technician,No,Travel_Rarely,38,304,6587,79040,,,80,21,4,3,4,3,3,2,7,2,2,0,2,5
1583,Yes,1,2,40,2,2,Medical,Female,Married,Research & Development,4,2,Healthcare Representative,No,Travel_Frequently,38,304,6587,79040,,,80,24,4,1,3,2,4,2,8,8,7,3,7,4.2
